,cov,sleep
128,0.8016265034675598,0.5675675675675675
129,0.8016265034675598,0.5748299319727891
130,0.7509058117866516,0.5767918088737202
131,0.7873538136482239,0.5684931506849316
132,0.74376380443573,0.6215277777777778
133,0.7467531561851501,0.5979020979020979
134,0.7983927130699158,0.5531914893617021
135,0.8245182633399963,0.5652173913043478
136,0.7366165518760681,0.5970149253731343
137,0.7415138483047485,0.6015325670498084
138,0.7800287008285522,0.5810276679841897
139,0.7706612944602966,0.5679012345679012
140,0.7244871854782104,0.5863636363636363
141,0.701347291469574,0.5845410628019324
142,0.6310924291610718,0.6054054054054054
143,0.6798954010009766,0.5914634146341463
144,0.662537157535553,0.5683453237410072
145,0.5687069892883301,0.5948275862068966
146,0.5530164241790771,0.6111111111111112
147,0.5563830733299255,0.6176470588235294
148,0.45101210474967957,0.64
149,0.6235821843147278,0.5454545454545454
150,0.47233831882476807,0.6666666666666666
151,0.3963344693183899,0.75
152,0.0,1.0
